,wine_index,redwine,red_wineries,red_regions,red_countries,red_avg_wine_ratings,red_avg_price,vintage_year
8908,8908,Echezeaux Grand Cru 2012,Mongeard-Mugneret,Vosne-Roman\xe9e,France,4.1,119.99,2012.0
8909,8909,Vosne-Roman\xe9e 2012,Georges No\xebllat,Bourgogne,France,4.1,94.49,2012.0
8910,8910,Pinot Noir 2012,Bethel Heights,Willamette Valley,United States,4.1,33.92,2012.0
8911,8911,C\xf4tes du Rh\xf4ne Villages Rasteau 2011,Gourt de Mautens,C\xf4tes du Rh\xf4ne Villages Rasteau,France,4.1,75.0,2011.0
8912,8912,Estate Merlot 2014,Alexander Valley Vineyards,Sonoma County,United States,4.0,18.98,2014.0
8913,8913,Barbaresco Riserva Montefico 2009,Produttori del Barbaresco,Barbaresco,Italy,4.1,57.48,2009.0
8914,8914,Nuits-Saint-Georges 2011,Chanson,C\xf4te de Beaune,France,4.1,57.99,2011.0
8915,8915,Barbaresco Gaiun Martinenga 2010,Marchesi di Gresy,Piemonte,Italy,4.1,64.96,2010.0
8916,8916,Pessac-Leognan 2000,Ch\xe2teau les Carmes Haut-Brion,Pessac-Leognan,France,4.1,79.94,2000.0
8917,8917,Cabernet Sauvignon 2013,Antica - Antinori Family Estate,Napa Valley,United States,4.0,60.0,2013.0
8918,8918,Terraced Hillside Estate Napa Valley Cabernet Sauvignon 2010,Amizetta,St. Helena,United States,4.1,54.97,2010.0
8919,8919,Rioja Alavesa Pagos Viejos 2013,Artadi,Rioja,Spain,4.1,94.38,2013.0
8920,8920,Stanly Ranch Estate Pinot Noir 2012,Merryvale,St. Helena,United States,4.1,52.69,2012.0
8921,8921,Pinot Noir Russian River Valley 2014,Siduri,California,United States,4.1,29.97,2014.0
8922,8922,Clos Du Roy Marsannay 2012,Sylvain Pataille,Bourgogne,France,4.1,49.98,2012.0
8923,8923,Saint-\xc9milion Grand Cru 2008,Le Dome,Saint-\xc9milion,France,4.0,94.99,2008.0
8924,8924,Sonoma Valley Trios Proprietary Red 2010,B Wise,Sonoma County,United States,4.1,36.54,2010.0
8925,8925,Chianti Classico Curva del Vescovo 2011,Borgoni,Chianti,Italy,4.1,30.47,2011.0
8926,8926,Mernet Reserve 2010,Keenan,St. Helena,United States,4.1,96.28,2010.0
8927,8927,Granit 60 Cornas 2012,Domaine Vincent Paris,Vall\xe9e du Rh\xf4ne,France,4.1,51.87,2012.0
8928,8928,Brunello di Montalcino 2011,Mocali,Toscana,Italy,4.1,36.98,2011.0
8929,8929,Beaune Premier Cru Clos Des Marconnets 2009,Chanson,C\xf4te de Beaune,France,4.1,46.99,2009.0
8930,8930,Barolo Sor\xec Ginestra 2012,Conterno Fantino,Piemonte,Italy,4.1,86.96,2012.0
8931,8931,Estate Merlot 2012,Ridge Vineyards,California,United States,4.1,48.73,2012.0
8932,8932,Zinfandel Old Vine 2007,Dry Creek Vineyard,Sonoma County,United States,4.1,27.35,2007.0
8933,8933,Roggio del Filare Rosso Piceno Superiore 2011,Velenosi,Marche,Italy,4.1,54.98,2011.0
8934,8934,Cabernet Sauvignon,Clos du Val,Napa Valley,United States,3.9,30.48,
8935,8935,The Vanguard Pinot Noir 2012,The Hilt,Santa Barbara County,United States,4.1,51.92,2012.0
8936,8936,Priorat Red 2005,Vall Llach,Priorat,Spain,4.1,99.99,2005.0
8937,8937,Sancerre 2014,Le Roi des Pierres,Loire,France,4.2,29.97,2014.0
8938,8938,Single Mornington Peninsula Pinot Noir 2013,Yabby Lake,Port Phillip,Australia,4.1,40.47,2013.0
8939,8939,Ch\xe2teauneuf-Du-Pape Tradition Rouge 2007,Domaine de la Janasse,C\xf4tes du Rh\xf4ne,France,4.1,79.99,2007.0
8940,8940,Pomerol 2002,Ch\xe2teau Latour \xe1 Pomerol,Pomerol,France,4.1,67.48,2002.0
8941,8941,Saint-\xc9milion Grand Cru 2005,"[u""Ch\xe2teau l'Hermitage""]",Saint-\xc9milion Grand Cru,France,4.1,54.94,2005.0
8942,8942,Dominio de Valdepusa Petit Verdot 2007,Marqu\xe9s de Gri\xf1\xf3n,Dominio de Valdepusa,Spain,4.1,36.96,2007.0
8943,8943,Columbia Valley Syrah 2012,Novelty Hill,Columbia Valley,United States,4.1,22.98,2012.0
8944,8944,Pinot Noir 2013,Anne Amie,Willamette Valley,United States,4.1,31.99,2013.0
8945,8945,Ch\xe2teauneuf-du-Pape 2011,La Boutiniere,Southern Rh\xf4ne,France,4.1,35.47,2011.0
8946,8946,"[u""Barbera d'Alba Gallina 2012""]",La Spinetta,Piemonte,Italy,4.1,59.98,2012.0
8947,8947,Cahors 2013,Ch\xe2teau de la Grave,C\xf4tes de Bourg,France,4.1,15.96,2013.0
8948,8948,Pomerol 2005,Ch\xe2teau La Cl\xe9mence,Pomerol,France,4.1,77.45,2005.0
8949,8949,Cepas Viejas Garnacha 2012,La Emperatriz,Rioja,Spain,4.1,41.88,2012.0
8950,8950,Barolo Baudana 2010,Luigi Baudana,Langhe,Italy,4.1,79.97,2010.0
8951,8951,Barolo 2009,Silvio Grasso,Langhe,Italy,4.1,23.96,2009.0
8952,8952,Arcus Estate Pinot Noir 2011,Archery Summit,Willamette Valley,United States,4.1,115.3,2011.0
8953,8953,Les Saint Georges Premier Cru Nuits-Saint-Georges 2011,Thibault Liger-Belair,Bourgogne,France,4.1,119.98,2011.0
8954,8954,La Ricolma 2011,San Giusto a Rentennano,Toscana,Italy,4.1,108.98,2011.0
8955,8955,Pinot Noir 2011,Bernardus,Central Coast,United States,4.1,24.96,2011.0
8956,8956,Cabernet Sauvignon Mt. Veeder 2011,Robert Craig,Napa County,United States,4.1,78.99,2011.0
8957,8957,Vosne-Roman\xe9e 2011,Domaine Jean Grivot,Vosne-Roman\xe9e,France,4.1,62.48,2011.0
8958,8958,Corton Grand Cru Pougets 2007,Louis Jadot,Bourgogne,France,4.1,86.12,2007.0
8959,8959,Syrah Blueprint 2008,De Trafford,Stellenbosch,South Africa,4.1,39.98,2008.0
8960,8960,Chevillon M\xe9doc 2010,Ch\xe2teau Lestage,Listrac,France,4.1,18.98,2010.0
8961,8961,Old And Mature Alexander Valley Zinfandel 2012,Scherrer,Sonoma County,United States,4.1,34.68,2012.0
8962,8962,Barolo Liste 2010,Giacomo Borgogno,Piemonte,Italy,4.1,67.99,2010.0
8963,8963,Ch\xe2teauneuf-Du-Pape Tradition Rouge 2007,Domaine de la Janasse,C\xf4tes du Rh\xf4ne,France,4.1,79.99,2007.0
8964,8964,Pomerol 2002,Ch\xe2teau Latour \xe1 Pomerol,Pomerol,France,4.1,67.48,2002.0
8965,8965,Saint-\xc9milion Grand Cru 2005,"[u""Ch\xe2teau l'Hermitage""]",Saint-\xc9milion Grand Cru,France,4.1,54.94,2005.0
8966,8966,Dominio de Valdepusa Petit Verdot 2007,Marqu\xe9s de Gri\xf1\xf3n,Dominio de Valdepusa,Spain,4.1,36.96,2007.0
8967,8967,Columbia Valley Syrah 2012,Novelty Hill,Columbia Valley,United States,4.1,22.98,2012.0
8968,8968,Pinot Noir 2013,Anne Amie,Willamette Valley,United States,4.1,31.99,2013.0
8969,8969,Ch\xe2teauneuf-du-Pape 2011,La Boutiniere,Southern Rh\xf4ne,France,4.1,35.47,2011.0
8970,8970,"[u""Barbera d'Alba Gallina 2012""]",La Spinetta,Piemonte,Italy,4.1,59.98,2012.0
8971,8971,Cahors 2013,Ch\xe2teau de la Grave,C\xf4tes de Bourg,France,4.1,15.96,2013.0
8972,8972,Pomerol 2005,Ch\xe2teau La Cl\xe9mence,Pomerol,France,4.1,77.45,2005.0
8973,8973,Cepas Viejas Garnacha 2012,La Emperatriz,Rioja,Spain,4.1,41.88,2012.0
8974,8974,Barolo Baudana 2010,Luigi Baudana,Langhe,Italy,4.1,79.97,2010.0
8975,8975,Barolo 2009,Silvio Grasso,Langhe,Italy,4.1,23.96,2009.0
8976,8976,Arcus Estate Pinot Noir 2011,Archery Summit,Willamette Valley,United States,4.1,115.3,2011.0
8977,8977,Les Saint Georges Premier Cru Nuits-Saint-Georges 2011,Thibault Liger-Belair,Bourgogne,France,4.1,119.98,2011.0
8978,8978,La Ricolma 2011,San Giusto a Rentennano,Toscana,Italy,4.1,108.98,2011.0
8979,8979,Pinot Noir 2011,Bernardus,Central Coast,United States,4.1,24.96,2011.0
8980,8980,Cabernet Sauvignon Mt. Veeder 2011,Robert Craig,Napa County,United States,4.1,78.99,2011.0
8981,8981,Vosne-Roman\xe9e 2011,Domaine Jean Grivot,Vosne-Roman\xe9e,France,4.1,62.48,2011.0
8982,8982,Corton Grand Cru Pougets 2007,Louis Jadot,Bourgogne,France,4.1,86.12,2007.0
8983,8983,Syrah Blueprint 2008,De Trafford,Stellenbosch,South Africa,4.1,39.98,2008.0
8984,8984,Chevillon M\xe9doc 2010,Ch\xe2teau Lestage,Listrac,France,4.1,18.98,2010.0
8985,8985,Old And Mature Alexander Valley Zinfandel 2012,Scherrer,Sonoma County,United States,4.1,34.68,2012.0
8986,8986,Barolo Liste 2010,Giacomo Borgogno,Piemonte,Italy,4.1,67.99,2010.0
8987,8987,Santa Barbara County Syrah 2012,Piedrasassi,Central Coast,United States,4.1,39.98,2012.0
8988,8988,Cuv\xe9e La C\xf4te Ronde Ch\xe2teauneuf-du-Pape 2009,Paul Autard,Southern Rh\xf4ne,France,4.1,60.65,2009.0
8989,8989,Amador County Zinfandel 2013,Easton,California,United States,4.0,16.98,2013.0
8990,8990,Russian River Valley Pinot Noir 2014,Hartford Court,Sonoma County,United States,4.0,32.25,2014.0
8991,8991,El Telar Tinto 2011,Vinessens,Valencia,Spain,4.1,21.11,2011.0
8992,8992,Tinta Roriz 2013,Quinta do Crasto,Douro,Portugal,4.1,63.58,2013.0
8993,8993,Rossiu di Munte Syrah-Traminer 2009,Katogi Averoff,Metsovo,Greece,4.1,29.65,2009.0
8994,8994,J\xe8ma Corvina,Cesari,Verona,Italy,4.2,36.44,
8995,8995,Giusto di Notri Toscana 2013,Tua Rita,Toscana,Italy,4.1,69.96,2013.0
8996,8996,Walla Walla Valley Merlot 2008,Northstar,Walla Walla Valley,United States,4.1,55.98,2008.0
8997,8997,Clos de Vougeot Grand Cru 2008,Faiveley,Bourgogne,France,4.1,110.41,2008.0
8998,8998,Riserva Caleno 2010,Nugnes,Campania,Italy,4.1,23.39,2010.0
8999,8999,Les Forts de Latour 1988,Ch\xe2teau Latour,Pauillac,France,4.1,189.93,1988.0
9000,9000,Barolo Bric D\xebl Fiasc 2008,Paolo Scavino,Barolo,Italy,4.1,288.86,2008.0
9001,9001,Sapary Blaufrankisch 2012,Schiefer Uwe,S\xfcdburgenland,Austria,4.1,19.98,2012.0
9002,9002,Pinot Noir 2013,Twomey,Calistoga,United States,4.1,45.98,2013.0
9003,9003,Pinot Noir Sierra Mar Vineyard 2014,Siduri,California,United States,4.2,36.96,2014.0
9004,9004,Maranges 1er Cru La Fussi\xe8re 2012,Vincent Bachelet,Bourgogne,France,4.1,35.98,2012.0
9005,9005,Les Trois Sources Ch\xe2teauneuf-du-Pape 2012,Domaine de la Vieille Julienne,Southern Rh\xf4ne,France,4.1,74.49,2012.0
9006,9006,"[u""Gap's Crown Vineyard Pinot Noir 2012""]",Walt,Sonoma County,United States,4.1,54.92,2012.0
9007,9007,Gala 4 Cabernet Franc - Malbec 2013,Luigi Bosca,Lujan de Cuyo,Argentina,4.1,28.98,2013.0
9008,9008,Pirouette 2013,Long Shadows,Columbia Valley,United States,4.1,58.46,2013.0
9009,9009,Cannubi Barolo 2010,Fratelli Serio & Battista Borgogno,Piemonte,Italy,4.1,39.98,2010.0
9010,9010,Saint-\xc9milion Grand Cru Class\xe9 2010,Clos des Jacobins,Saint-\xc9milion,France,4.1,55.76,2010.0
9011,9011,C\xf4te-R\xf4tie Madini\xe8re 2013,Yves Cuilleron,Vall\xe9e du Rh\xf4ne,France,4.1,70.47,2013.0
9012,9012,Cabernet Sauvignon Reserve 2010,Waterstone,Napa Valley,United States,4.1,51.59,2010.0
9013,9013,Des Croix Beaune Pertuisots Premier Cru 2011,David Croix,C\xf4te de Beaune,France,4.1,69.98,2011.0
9014,9014,Hyde Vineyard Syrah 2010,Mira,Napa Valley,United States,4.1,41.98,2010.0
9015,9015,Colonia Chianti Classico Gran Selezione 2010,F\xe8lsina,Toscana,Italy,4.1,123.99,2010.0
9016,9016,Pinot Noir Signature Collection 2014,King Estate,Willamette Valley,United States,4.2,26.97,2014.0
9017,9017,Gevrey-Chambertin 2012,Domaine Denis Mortet,Gevrey-Chambertin,France,4.1,114.93,2012.0
9018,9018,Carmen\xe9r\xe8 Reserva 2014,Falernia,Valle de Elqui,Chile,4.0,16.48,2014.0
9019,9019,Toscana 2005,Caiarossa,Toscana,Italy,4.1,49.99,2005.0
9020,9020,Numina Cabernet Franc 2014,Bodegas Salentein,Mendoza,Argentina,4.1,13.35,2014.0
9021,9021,Cabernet Sauvignon 2013,Grgich Hills,St. Helena,United States,4.1,66.52,2013.0
9022,9022,Tina Marie Pinot Noir 2012,Anthill Farms,Sonoma Coast,United States,4.1,47.49,2012.0
9023,9023,Dead Ringer Cabernet Sauvignon 2009,Wirra Wirra,McLaren Vale,Australia,4.1,48.96,2009.0
9024,9024,Red Hills Estate Pinot Noir 2013,Archery Summit,Willamette Valley,United States,4.1,51.99,2013.0
9025,9025,As Caborcas Single Vineyard Valdeorras 2012,Telmo Rodriguez,Navarra,Spain,4.1,61.45,2012.0
9026,9026,Five Thirteen Red Blend 2012,Donkey & Goat,California,United States,4.1,30.98,2012.0
9027,9027,Peters Vineyard Pinot Noir 2013,Anthill Farms,Sonoma Coast,United States,4.1,56.98,2013.0
9028,9028,La Reine Des Bois Ch\xe2teauneuf-du-Pape 2004,Domaine de la Mordoree,Ch\xe2teauneuf-du-Pape,France,4.1,74.94,2004.0
9029,9029,Meursault 2009,Pierre Matrot,C\xf4te de Beaune,France,4.1,44.98,2009.0
9030,9030,Cabernet Sauvignon Gold Label 2014,B.R. Cohn,Sonoma Valley,United States,4.1,25.98,2014.0
9031,9031,Cabernet Sauvignon 2005,Laurel Glen,Sonoma County,United States,4.1,74.98,2005.0
9032,9032,Rioja Gran Reserva I 1986,Faustino,Rioja,Spain,4.1,95.98,1986.0
9033,9033,Gaso Amarone della Valpolicella Classico 2006,San Rustico,Valpolicella,Italy,4.1,49.68,2006.0
9034,9034,La Chapelle de La Mission Haut-Brion 2012,Ch\xe2teau La Mission Haut-Brion,Pessac-Leognan,France,4.1,67.48,2012.0
9035,9035,Romeo Napa Valley Cabernet Sauvignon 2010,Beau Vigne,Napa Valley,United States,4.1,52.48,2010.0
9036,9036,Hermitage Les Bessards Rouge 2010,Delas,C\xf4tes du Rh\xf4ne,France,4.1,249.97,2010.0
9037,9037,Pajor\xe8 Barbaresco 2011,Sottimano,Piemonte,Italy,4.1,48.46,2011.0
9038,9038,Cabernet Sauvignon 2014,Buehler,St. Helena,United States,4.0,26.83,2014.0
9039,9039,Coste di Rose Barolo 2009,Marchesi di Barolo,Barolo,Italy,4.1,83.83,2009.0
9040,9040,Pomerol 1989,Ch\xe2teau Le Gay,Pomerol,France,4.1,119.96,1989.0
9041,9041,Signature Merlot 2013,Darioush,Napa Valley,United States,4.1,60.98,2013.0
9042,9042,Des Croix Beaune Pertuisots Premier Cru 2012,David Croix,C\xf4te de Beaune,France,4.1,69.99,2012.0
9043,9043,Pinot Noir Reserve 2012,Ponzi Vineyards,Willamette Valley,United States,4.1,54.98,2012.0
9044,9044,Colle Alle Macchie Montefalco Sagrantino 2006,Tabarrini,Montefalco,Italy,4.1,60.0,2006.0
9045,9045,Cabernet Sauvignon 2014,Aquinas,Napa Valley,United States,4.0,18.46,2014.0
9046,9046,Cabernet Sauvignon 2003,Laurel Glen,Sonoma County,United States,4.1,44.93,2003.0
9047,9047,Vigna Pipparello Montefalco Rosso\tRiserva 2008,Paolo Bea,Umbria,Italy,4.1,61.98,2008.0
9048,9048,Chimera Pinot Noir 2013,Capiaux Cellars,Napa Valley,United States,4.0,30.23,2013.0
9049,9049,Clos Saint Marc Nuits-St-Georges 1er Cru 2009,Rion (Michele & Patrice),Bourgogne,France,4.1,105.0,2009.0
9050,9050,Bellovedere 2010,La Valentina,Abruzzo,Italy,4.1,33.8,2010.0
9051,9051,Barolo 2011,Bongiovanni,Langhe,Italy,4.1,48.98,2011.0
9052,9052,Toscana Crognolo 2014,Tenuta Sette Ponti,Toscana,Italy,4.0,31.08,2014.0
9053,9053,Vosne-Roman\xe9e Premier Cru Les Beaux Monts 2011,Domaine Dujac,Bourgogne,France,4.1,220.49,2011.0
9054,9054,Hermitage 2011,Marc Sorrel,Hermitage,France,4.1,75.48,2011.0
9055,9055,Saint-\xc9milion Grand Cru Class\xe9 1995,Ch\xe2teau Grand Mayne,Saint-\xc9milion,France,4.1,61.43,1995.0
9056,9056,Corton Clos Des Cortons Grand Cru 2001,Faiveley,Bourgogne,France,4.1,116.49,2001.0
9057,9057,C\xf4tes Du Jura 2011,Bourdy,Jura,France,4.1,28.98,2011.0
9058,9058,de Pi\xe9rola Vitium Reserva Rioja 2005,Fernandez de Pierola,Rioja,Spain,4.1,25.71,2005.0
9059,9059,C\xf4te-R\xf4tie Terres Sombres 2013,Yves Cuilleron,Vall\xe9e du Rh\xf4ne,France,4.1,104.99,2013.0
9060,9060,Syrah Russian River Valley 2011,DuMOL,Russian River Valley,United States,4.1,53.98,2011.0
9061,9061,Beautiful Earth 2011,McPrice Myers,Central Coast,United States,4.1,97.45,2011.0
9062,9062,Pinot Noir 2014,Purple Hands,Oregon,United States,4.1,47.98,2014.0
9063,9063,Latrici\xe8res-Chambertin Grand Cru 2008,Faiveley,Bourgogne,France,4.1,139.93,2008.0
9064,9064,Belle Demoiselle C\xf4te-R\xf4tie 2012,Louis Cheze,Northern Rh\xf4ne,France,4.1,59.0,2012.0
9065,9065,"[u""Riserva Montepulciano D' Abruzzo 2009""]",Contesa,Abruzzo,Italy,4.0,30.73,2009.0
9066,9066,Sonoma County Zinfandel 2013,Beran,Willamette Valley,United States,4.0,30.98,2013.0
9067,9067,Santa Lucia Highlands Pinot Noir 2013,Lucia,Central Coast,United States,4.1,44.96,2013.0
9068,9068,Fleurie La Bonne Dame 2014,Louis Tete,Beaujolais,France,4.1,36.24,2014.0
9069,9069,Langhe La Villa Rosso 2008,Elio Altare,Piemonte,Italy,4.1,75.46,2008.0
9070,9070,Ilatraia,Brancaia,Toscana,Italy,4.1,55.31,
9071,9071,Brunello di Montalcino 2010,La Fiorita,Toscana,Italy,4.1,62.48,2010.0
9072,9072,Campbell Ranch Pinot Noir 2013,Anthill Farms,Sonoma Coast,United States,4.1,48.99,2013.0
9073,9073,Baluchin Barbaresco Riserva 2008,Cocito,Piemonte,Italy,4.1,67.98,2008.0
9074,9074,Barolo Brunate 2006,Roberto Voerzio,Piemonte,Italy,4.1,194.99,2006.0
9075,9075,Sammarco 1997,Castello dei Rampolla,Toscana,Italy,4.1,109.94,1997.0
9076,9076,Vi\xf1a Tondonia Gran Reserva 1981,R. L\xf3pez de Heredia Vi\xf1a Tondonia,Rioja,Spain,4.1,237.73,1981.0
9077,9077,Chambertin Grand Cru Cuv\xe9e H\xe9ritiers Latour 2006,Louis Latour,C\xf4te de Nuits,France,4.1,225.0,2006.0
9078,9078,Beaune-Greves 1er Cru 2010,Domaine Jacques Prieur,Bourgogne,France,4.1,69.93,2010.0
9079,9079,Ch\xe2teauneuf-du-Pape La Bernardine  2000,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.1,66.54,2000.0
9080,9080,Papera Ranch Heritage 2012,Bedrock Wine Co.,Sonoma County,United States,4.1,54.99,2012.0
9081,9081,Pauillac Grand Cru Class\xe9 1983,Ch\xe2teau Duhart-Milon,Pauillac,France,4.0,148.49,1983.0
9082,9082,Clos Napoleon 2011,Domaine Pierre Gelin,C\xf4te de Nuits,France,4.1,40.98,2011.0
9083,9083,Pinot Noir Bien Nacido Vineyard 2013,Twomey,Calistoga,United States,4.2,54.45,2013.0
9084,9084,Merlot 2013,Hall Wines,St. Helena,United States,4.1,29.96,2013.0
9085,9085,The Chief Board Track Racer,Mark Ryan,Oregon,United States,4.0,28.98,
9086,9086,Barolo Bricco Fiasco 2011,Azelia,Barolo,Italy,4.0,74.98,2011.0
9087,9087,Latrici\xe8res-Chambertin Grand Cru 2008,Faiveley,Bourgogne,France,4.1,139.93,2008.0
9088,9088,Belle Demoiselle C\xf4te-R\xf4tie 2012,Louis Cheze,Northern Rh\xf4ne,France,4.1,59.0,2012.0
9089,9089,"[u""Riserva Montepulciano D' Abruzzo 2009""]",Contesa,Abruzzo,Italy,4.0,30.73,2009.0
9090,9090,Sonoma County Zinfandel 2013,Beran,Willamette Valley,United States,4.0,30.98,2013.0
9091,9091,Santa Lucia Highlands Pinot Noir 2013,Lucia,Central Coast,United States,4.1,44.96,2013.0
9092,9092,Fleurie La Bonne Dame 2014,Louis Tete,Beaujolais,France,4.1,36.24,2014.0
9093,9093,Langhe La Villa Rosso 2008,Elio Altare,Piemonte,Italy,4.1,75.46,2008.0
9094,9094,Ilatraia,Brancaia,Toscana,Italy,4.1,55.31,
9095,9095,Brunello di Montalcino 2010,La Fiorita,Toscana,Italy,4.1,62.48,2010.0
9096,9096,Campbell Ranch Pinot Noir 2013,Anthill Farms,Sonoma Coast,United States,4.1,48.99,2013.0
9097,9097,Baluchin Barbaresco Riserva 2008,Cocito,Piemonte,Italy,4.1,67.98,2008.0
9098,9098,Barolo Brunate 2006,Roberto Voerzio,Piemonte,Italy,4.1,194.99,2006.0
9099,9099,Sammarco 1997,Castello dei Rampolla,Toscana,Italy,4.1,109.94,1997.0
9100,9100,Vi\xf1a Tondonia Gran Reserva 1981,R. L\xf3pez de Heredia Vi\xf1a Tondonia,Rioja,Spain,4.1,237.73,1981.0
9101,9101,Chambertin Grand Cru Cuv\xe9e H\xe9ritiers Latour 2006,Louis Latour,C\xf4te de Nuits,France,4.1,225.0,2006.0
9102,9102,Beaune-Greves 1er Cru 2010,Domaine Jacques Prieur,Bourgogne,France,4.1,69.93,2010.0
9103,9103,Ch\xe2teauneuf-du-Pape La Bernardine  2000,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.1,66.54,2000.0
9104,9104,Papera Ranch Heritage 2012,Bedrock Wine Co.,Sonoma County,United States,4.1,54.99,2012.0
9105,9105,Pauillac Grand Cru Class\xe9 1983,Ch\xe2teau Duhart-Milon,Pauillac,France,4.0,148.49,1983.0
9106,9106,Clos Napoleon 2011,Domaine Pierre Gelin,C\xf4te de Nuits,France,4.1,40.98,2011.0
9107,9107,Pinot Noir Bien Nacido Vineyard 2013,Twomey,Calistoga,United States,4.2,54.45,2013.0
9108,9108,Merlot 2013,Hall Wines,St. Helena,United States,4.1,29.96,2013.0
9109,9109,The Chief Board Track Racer,Mark Ryan,Oregon,United States,4.0,28.98,
9110,9110,Barolo Bricco Fiasco 2011,Azelia,Barolo,Italy,4.0,74.98,2011.0
9111,9111,Oregon Pinot Noir 2010,Sineann,Willamette Valley,United States,4.1,34.97,2010.0
9112,9112,Saint-Julien Grand Cru Class\xe9 1982,Ch\xe2teau Saint-Pierre,Saint-Julien,France,4.1,74.98,1982.0
9113,9113,La Truffi\xe8re 2012,Grangeneuve,Vall\xe9e du Rh\xf4ne,France,4.1,23.71,2012.0
9114,9114,Toscana Paretaio 2011,Falchini,Toscana,Italy,4.1,24.98,2011.0
9115,9115,Cabernet Sauvignon,Grgich Hills,St. Helena,United States,4.2,64.98,
9116,9116,Cabernet Sauvignon CJ 2013,Melka,St. Helena,United States,4.1,64.98,2013.0
9117,9117,Gevrey-Chambertin 1996,Joseph Drouhin,Bourgogne,France,4.1,54.99,1996.0
9118,9118,Pomerol 1995,Ch\xe2teau Petit-Village,Pomerol,France,4.1,100.0,1995.0
9119,9119,Napa Valley Cabernet Sauvignon 2008,Egelhoff,Napa Valley,United States,4.1,68.99,2008.0
9120,9120,HG III Red Blend 2014,Hourglass,St. Helena,United States,4.2,49.98,2014.0
9121,9121,Cabernet Sauvignon Estate Vineyard 2010,Von Strasser,Calistoga,United States,4.1,89.98,2010.0
9122,9122,Cabernet Sauvignon 2008,ZD Wines,Rutherford,United States,4.1,44.98,2008.0
9123,9123,Pomerol 1988,Ch\xe2teau Clinet,Pomerol,France,4.1,132.26,1988.0
9124,9124,Vellutini Ranch Zinfandel 2011,Martinelli,Sonoma County,United States,4.1,60.98,2011.0
9125,9125,Malbec The Estates 2012,Milbrandt Vineyards,Washington,United States,4.1,21.96,2012.0
9126,9126,Ch\xe2teauneuf-du-Pape Croix De Bois  2008,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.1,99.99,2008.0
9127,9127,Blonde Du Seigneur C\xf4te-R\xf4tie 2011,Domaine Georges Vernay,C\xf4te-R\xf4tie,France,4.1,69.99,2011.0
9128,9128,Brunello Di Montalcino 2010,San Filippo,Toscana,Italy,4.1,54.98,2010.0
9129,9129,T Quinta Da Terrugem Alentejo 2008,Alian\xe7a,Bairrada,Portugal,4.1,359.94,2008.0
9130,9130,Altas Vinas 2010,McPrice Myers,Central Coast,United States,4.1,40.79,2010.0
9131,9131,Gevrey-Chambertin 2010,Domaine Joseph Roty,Gevrey-Chambertin,France,4.1,68.99,2010.0
9132,9132,Saint-\xc9milion Premier Grand Cru Class\xe9 1983,Ch\xe2teau Angelus,Saint-\xc9milion,France,4.1,286.49,1983.0
9133,9133,GSM 2013,Tenet Wines,Washington,United States,4.1,59.1,2013.0
9134,9134,Pommard 1er cru Grand Clos des Epenots 2010,Courcel,C\xf4te de Beaune,France,4.1,128.24,2010.0
9135,9135,Or Chambolle-Musigny 2009,"[u""La Pousse d'Or""]",C\xf4te de Beaune,France,4.1,92.48,2009.0
9136,9136,Toscana 2011,Caiarossa,Toscana,Italy,4.1,64.96,2011.0
9137,9137,Napa Valley Merlot 2013,Textbook,Napa Valley,United States,4.1,21.98,2013.0
9138,9138,Napanook 2002,Dominus,Yountville,United States,4.1,159.99,2002.0
9139,9139,Clos De La Servoisine Givry 1er Cru 2012,Joblot,C\xf4te Chalonnaise,France,4.1,44.96,2012.0
9140,9140,"[u""Mario Gagliasso Barolo Rocche Dell'Annunziata 2009""]",Gagliasso,Langhe,Italy,4.1,54.99,2009.0
9141,9141,Tal\xf2 Malvasia Nera 2014,San Marzano,Primitivo di Manduria,Italy,4.1,17.85,2014.0
9142,9142,Malbec 2011,Bonfanti,Mendoza,Argentina,4.1,18.98,2011.0
9143,9143,Pauillac Grand Cru Class\xe9 1995,Ch\xe2teau Croizet-Bages,Pauillac,France,4.1,394.99,1995.0
9144,9144,Cabernet Sauvignon Endeavour 2012,Dry Creek Vineyard,Sonoma County,United States,4.1,58.58,2012.0
9145,9145,Zinfandel Deaver Vineyard 2014,"[u""Terra d'Oro""]",Amador County,United States,4.1,23.97,2014.0
9146,9146,Cuv\xe9e B\xe9reng\xe8re Aix En Provence 2011,Villa Baulieu,Provence,France,4.1,20.18,2011.0
9147,9147,Cabernet Sauvignon Trailside Vineyard 2008,Heitz Cellar,St. Helena,United States,4.1,99.72,2008.0
9148,9148,Toscana Madre 2010,Poggio Antico,Toscana,Italy,4.1,59.99,2010.0
